Time [s],Current [A],Voltage [V],Temperature [degC],Step number,Status,Cycle number
71189.34760734165,-2.5,3.5418279037971936,27.44884900838474,3,CC charge,2
71195.34760734165,-2.5,3.5426389358587373,27.45242534907345,3,CC charge,2
71201.34760734165,-2.5,3.5434370633842502,27.455948917102944,3,CC charge,2
71207.34760734165,-2.5,3.5442228126155633,27.45942040961688,3,CC charge,2
71213.34760734165,-2.5,3.5449966974790437,27.46284052375933,3,CC charge,2
71219.34760734165,-2.5,3.545759219578905,27.46620995667388,3,CC charge,2
71225.34760734165,-2.5,3.5465108420389395,27.469526891713485,3,CC charge,2
71231.34760734165,-2.5,3.547252031525287,27.472791029921098,3,CC charge,2
71237.34760734165,-2.5,3.5479832758584258,27.4760052693465,3,CC charge,2
71243.34760734165,-2.5,3.548705026908733,27.47917021267176,3,CC charge,2
71249.34760734165,-2.5,3.549417724628914,27.482286462578713,3,CC charge,2
71255.34760734165,-2.5,3.550121797203499,27.48535462174937,3,CC charge,2
71261.34760734165,-2.5,3.5508176612154516,27.488375292865555,3,CC charge,2
71267.34760734165,-2.5,3.5515057218275965,27.49134907860929,3,CC charge,2
71273.34760734165,-2.5,3.552186372977071,27.494276581662405,3,CC charge,2
71279.34760734165,-2.5,3.552859997580688,27.49715840470691,3,CC charge,2
71285.34760734165,-2.5,3.5535269677497734,27.499995150424695,3,CC charge,2
71291.34760734165,-2.5,3.5541876450126613,27.50278742149777,3,CC charge,2
71297.34760734165,-2.5,3.5548423790101276,27.50553566320872,3,CC charge,2
71303.34760734165,-2.5,3.555491497477381,27.50823911174615,3,CC charge,2
71309.34760734165,-2.5,3.556135337794464,27.51089900837019,3,CC charge,2
71315.34760734165,-2.5,3.556774220191615,27.51351582370131,3,CC charge,2
71321.34760734165,-2.5,3.5574084554955543,27.51609002836011,3,CC charge,2
71327.34760734165,-2.5,3.5580383453715636,27.518622092967064,3,CC charge,2
71333.34760734165,-2.5,3.558664140731694,27.521082404981144,3,CC charge,2
71339.34760734165,-2.5,3.5592861668696414,27.523501116891623,3,CC charge,2
71345.34760734165,-2.5,3.5599047177909116,27.525892642449207,3,CC charge,2
71351.34760734165,-2.5,3.560520055521461,27.528253643666577,3,CC charge,2
71357.34760734165,-2.5,3.5611324223974576,27.53057094745435,3,CC charge,2
71363.34760734165,-2.5,3.5617420785833827,27.53285293206096,3,CC charge,2
71369.34760734165,-2.5,3.5623492667947265,27.53509959748652,3,CC charge,2
71375.34760734165,-2.5,3.562954221995102,27.53730800459698,3,CC charge,2
71381.34760734165,-2.5,3.5635571726108974,27.539478747720352,3,CC charge,2
71387.34760734165,-2.5,3.5641583402082166,27.541612415238777,3,CC charge,2
71393.34760734165,-2.5,3.564757946689433,27.54371057515368,3,CC charge,2
71399.34760734165,-2.5,3.5653562090082755,27.54577512455444,3,CC charge,2
71405.34760734165,-2.5,3.5659533181387766,27.54780359408312,3,CC charge,2
71411.34760734165,-2.5,3.5665494701380993,27.54979598373984,3,CC charge,2
71417.34760734165,-2.5,3.567144855185538,27.551752293524544,3,CC charge,2
71423.34760734165,-2.5,3.567739657762443,27.553672523437285,3,CC charge,2
71429.34760734165,-2.5,3.5683340568262456,27.55555667347801,3,CC charge,2
71435.34760734165,-2.5,3.568928225978558,27.55740474364671,3,CC charge,2
71441.34760734165,-2.5,3.569522333627287,27.5592167339434,3,CC charge,2
71447.34760734165,-2.5,3.570116576634518,27.5610037867192,3,CC charge,2
71453.34760734165,-2.5,3.5707110883314033,27.562757514479756,3,CC charge,2
71459.34760734165,-2.5,3.5713060215694945,27.56447761542364,3,CC charge,2
71465.34760734165,-2.5,3.571901525502244,27.566164089550966,3,CC charge,2
71471.34760734165,-2.5,3.5724977448110553,27.567816936861675,3,CC charge,2
71477.34760734165,-2.5,3.573094819831981,27.56943615735571,3,CC charge,2
71483.34760734165,-2.5,3.573692886676698,27.571021751033182,3,CC charge,2
71489.34760734165,-2.5,3.5742920773478075,27.572573717893988,3,CC charge,2
71495.34760734165,-2.5,3.574892539203315,27.5740992983998,3,CC charge,2
71501.34760734165,-2.5,3.57549439686774,27.575598665978873,3,CC charge,2
71507.34760734165,-2.5,3.5760977582917906,27.577067184360033,3,CC charge,2
71513.34760734165,-2.5,3.576702740106356,27.57850485354317,3,CC charge,2
71519.34760734165,-2.5,3.5773094553286717,27.579911673528382,3,CC charge,2
71525.34760734165,-2.5,3.577918013445768,27.581287644315697,3,CC charge,2
71531.34760734165,-2.5,3.57852852049303,27.582632765905032,3,CC charge,2
71537.34760734165,-2.5,3.579141079127837,27.583947038296454,3,CC charge,2
71543.34760734165,-2.5,3.5797557941387894,27.58523270775277,3,CC charge,2
71549.34760734165,-2.5,3.580372783095111,27.58649862150429,3,CC charge,2
71555.34760734165,-2.5,3.5809921187023823,27.58773641599356,3,CC charge,2
71561.34760734165,-2.5,3.581613890772789,27.588946091220578,3,CC charge,2
71567.34760734165,-2.5,3.5822381860417156,27.59012764718517,3,CC charge,2
71573.34760734165,-2.5,3.582865088215311,27.59128108388751,3,CC charge,2
71579.34760734165,-2.5,3.5834946780141417,27.592406401327423,3,CC charge,2
71585.34760734165,-2.5,3.584127033213081,27.59350359950497,3,CC charge,2
71591.34760734165,-2.5,3.584762228677581,27.594572678420263,3,CC charge,2
71597.34760734165,-2.5,3.5854003571174697,27.59562341774142,3,CC charge,2
71603.34760734165,-2.5,3.5860414780395446,27.596651240466542,3,CC charge,2
71609.34760734165,-2.5,3.5866856536020735,27.597654167543396,3,CC charge,2
71615.34760734165,-2.5,3.587332947635021,27.598632330939665,3,CC charge,2
71621.34760734165,-2.5,3.587983421193048,27.599585862623428,3,CC charge,2
71627.34760734165,-2.5,3.5886371325731306,27.600514894562536,3,CC charge,2
71633.34760734165,-2.5,3.589294137329652,27.601419558724672,3,CC charge,2
71639.34760734165,-2.5,3.589954488287035,27.602299987077856,3,CC charge,2
71645.34760734165,-2.5,3.590618235550086,27.603156311589828,3,CC charge,2
71651.34760734165,-2.5,3.5912854265122065,27.603988664228662,3,CC charge,2
71657.34760734165,-2.5,3.59195610586159,27.604797176961995,3,CC charge,2
71663.34760734165,-2.5,3.592630315585654,27.605581981757837,3,CC charge,2
71669.34760734165,-2.5,3.593308094973722,27.606343210583987,3,CC charge,2
71675.34760734165,-2.5,3.5939894806182404,27.607080995408353,3,CC charge,2
71681.34760734165,-2.5,3.5946745080977536,27.607796576318265,3,CC charge,2
71687.34760734165,-2.5,3.5953632172103105,27.608495732748963,3,CC charge,2
71693.34760734165,-2.5,3.5960556285358525,27.609173368068696,3,CC charge,2
71699.34760734165,-2.5,3.596751768026556,27.609829710875488,3,CC charge,2
71705.34760734165,-2.5,3.5974516589277594,27.610464989767365,3,CC charge,2
71711.34760734165,-2.5,3.59815532177339,27.611079433342468,3,CC charge,2
71717.34760734165,-2.5,3.5988627743810016,27.611673270198764,3,CC charge,2
71723.34760734165,-2.5,3.5995740318465677,27.612246728934508,3,CC charge,2
71729.34760734165,-2.5,3.600289106539178,27.612800038147668,3,CC charge,2
71735.34760734165,-2.5,3.601008008095792,27.61333342643627,3,CC charge,2
71741.34760734165,-2.5,3.6017307434162364,27.613847122398457,3,CC charge,2
71747.34760734165,-2.5,3.602457316658541,27.61434135463236,3,CC charge,2
71753.34760734165,-2.5,3.603187729234878,27.614816351735897,3,CC charge,2
71759.34760734165,-2.5,3.603921979808129,27.61527234230732,3,CC charge,2
71765.34760734165,-2.5,3.604660064289277,27.615709554944544,3,CC charge,2
71771.34760734165,-2.5,3.6054019739856513,27.616128762420544,3,CC charge,2
71777.34760734165,-2.5,3.6061476988413266,27.61653032829491,3,CC charge,2
71783.34760734165,-2.5,3.606897228041843,27.616914029533916,3,CC charge,2
71789.34760734165,-2.5,3.607650546438558,27.61728010881569,3,CC charge,2
71795.34760734165,-2.5,3.6084076361356865,27.61762880881844,3,CC charge,2
71801.34760734165,-2.5,3.609168476495768,27.617960372220352,3,CC charge,2
71807.34760734165,-2.5,3.60993304414694,27.618275041699633,3,CC charge,2
71813.34760734165,-2.5,3.61070131299217,27.618573059934477,3,CC charge,2
71819.34760734165,-2.5,3.611473254220557,27.618854669603024,3,CC charge,2
71825.34760734165,-2.5,3.612248836320771,27.619120113383644,3,CC charge,2
71831.34760734165,-2.5,3.613028025096805,27.61936963395425,3,CC charge,2
71837.34760734165,-2.5,3.613810783686096,27.61960347399332,3,CC charge,2
71843.34760734165,-2.5,3.614597072580143,27.619821876178776,3,CC charge,2
71849.34760734165,-2.5,3.6153868496477055,27.62002508318903,3,CC charge,2
71855.34760734165,-2.5,3.616180070160602,27.62021333770224,3,CC charge,2
71861.34760734165,-2.5,3.616976681444666,27.62038578050516,3,CC charge,2
71867.34760734165,-2.5,3.6177766367312567,27.620543285759084,3,CC charge,2
71873.34760734165,-2.5,3.6185798842469232,27.620686213079125,3,CC charge,2
71879.34760734165,-2.5,3.6193863690383727,27.62081477574077,3,CC charge,2
71885.34760734165,-2.5,3.620196033725804,27.620929187019556,3,CC charge,2
71891.34760734165,-2.5,3.621008818545954,27.621029660191255,3,CC charge,2
71897.34760734165,-2.5,3.6218246613981666,27.62111640853112,3,CC charge,2
71903.34760734165,-2.5,3.622643497893444,27.621189645314814,3,CC charge,2
71909.34760734165,-2.5,3.6234652614066247,27.621249583817985,3,CC charge,2
71915.34760734165,-2.5,3.6242898831314783,27.62129643731606,3,CC charge,2
71921.34760734165,-2.5,3.6251172921389343,27.6213304190847,3,CC charge,2
71927.34760734165,-2.5,3.625947412303343,27.621342232084658,3,CC charge,2
71933.34760734165,-2.5,3.626780170500492,27.62134121084938,3,CC charge,2
71939.34760734165,-2.5,3.627615490123039,27.621331802230372,3,CC charge,2
71945.34760734165,-2.5,3.6284532920769546,27.62131300059275,3,CC charge,2
71951.34760734165,-2.5,3.6292934952634943,27.62128083728146,3,CC charge,2
71957.34760734165,-2.5,3.630136017290964,27.62123783641033,3,CC charge,2
71963.34760734165,-2.5,3.630980773969335,27.621183997979415,3,CC charge,2
71969.34760734165,-2.5,3.631827680590072,27.62111848400582,3,CC charge,2
71975.34760734165,-2.5,3.6326766494362346,27.621041692899663,3,CC charge,2
71981.34760734165,-2.5,3.6335275916568617,27.62095381895989,3,CC charge,2
71987.34760734165,-2.5,3.634380417341362,27.62085486218643,3,CC charge,2
71993.34760734165,-2.5,3.635235035368355,27.62074482257935,3,CC charge,2
71999.34760734165,-2.5,3.6360913534975183,27.620623700138708,3,CC charge,2
72005.34760734165,-2.5,3.6369492784632818,27.620491494864325,3,CC charge,2
72011.34760734165,-2.5,3.6378087160702304,27.620348206756432,3,CC charge,2
72017.34760734165,-2.5,3.638669577140315,27.62020332245197,3,CC charge,2
72023.34760734165,-2.5,3.6395317610293167,27.62004880751863,3,CC charge,2
72029.34760734165,-2.5,3.6403951711190543,27.619884281092084,3,CC charge,2
72035.34760734165,-2.5,3.641259710491003,27.61970974317217,3,CC charge,2
72041.34760734165,-2.5,3.642125281794333,27.619525193758932,3,CC charge,2
72047.34760734165,-2.5,3.642991787348239,27.61933063285244,3,CC charge,2
72053.34760734165,-2.5,3.643859129244783,27.619126060452572,3,CC charge,2
72059.34760734165,-2.5,3.644727209452089,27.618911476559333,3,CC charge,2
72065.34760734165,-2.5,3.645595929917744,27.61868688117289,3,CC charge,2
72071.34760734165,-2.5,3.6464651926721334,27.618452274293077,3,CC charge,2
72077.34760734165,-2.5,3.6473348999316535,27.618207655919942,3,CC charge,2
72083.34760734165,-2.5,3.648204954201452,27.6179530260535,3,CC charge,2
72089.34760734165,-2.5,3.649075258377662,27.617688384693736,3,CC charge,2
72095.34760734165,-2.5,3.6499457158488617,27.6174137318406,3,CC charge,2
72101.34760734165,-2.5,3.65081623059657,27.617129067494204,3,CC charge,2
72107.34760734165,-2.5,3.651686707294677,27.616834391654493,3,CC charge,2
72113.34760734165,-2.5,3.6525570514075016,27.616529704321465,3,CC charge,2
72119.34760734165,-2.5,3.653427172659367,27.616222291963084,3,CC charge,2
72125.34760734165,-2.5,3.6542969797177687,27.615914819613636,3,CC charge,2
72131.34760734165,-2.5,3.6551663772643255,27.615599111391816,3,CC charge,2
72137.34760734165,-2.5,3.6560352748993665,27.61527516729774,3,CC charge,2
72143.34760734165,-2.5,3.6569035834794086,27.61494298733112,3,CC charge,2
72149.34760734165,-2.5,3.657771215204016,27.614602571492185,3,CC charge,2
72155.34760734165,-2.5,3.65863808370026,27.61425391978088,3,CC charge,2
72161.34760734165,-2.5,3.6595041041045944,27.613897032197144,3,CC charge,2
72167.34760734165,-2.5,3.660369193142121,27.613531908741095,3,CC charge,2
72173.34760734165,-2.5,3.6612332692030303,27.61315854941256,3,CC charge,2
72179.34760734165,-2.5,3.662096252416139,27.612776954211768,3,CC charge,2
72185.34760734165,-2.5,3.6629580647194833,27.61238712313849,3,CC charge,2
72191.34760734165,-2.5,3.663818629927768,27.61198905619284,3,CC charge,2
72197.34760734165,-2.5,3.664677873796648,27.61158275337482,3,CC charge,2
72203.34760734165,-2.5,3.6655357240837967,27.611168214684422,3,CC charge,2
72209.34760734165,-2.5,3.666392110606585,27.610745440121605,3,CC charge,2
72215.34760734165,-2.5,3.6672469652964583,27.61031442968647,3,CC charge,2
72221.34760734165,-2.5,3.668100222249837,27.609875183378847,3,CC charge,2
72227.34760734165,-2.5,3.668951823264369,27.609443493044974,3,CC charge,2
72233.34760734165,-2.5,3.669801702447701,27.609006067943085,3,CC charge,2
72239.34760734165,-2.5,3.6706498004477215,27.608562199368063,3,CC charge,2
72245.34760734165,-2.5,3.671496060489706,27.608111887319808,3,CC charge,2
72251.34760734165,-2.5,3.672340428166703,27.60765513179848,3,CC charge,2
72257.34760734165,-2.5,3.673182851469353,27.60719193280397,3,CC charge,2
72263.34760734165,-2.5,3.67402328081218,27.60672229033628,3,CC charge,2
72269.34760734165,-2.5,3.674861669056433,27.60624620439546,3,CC charge,2
72275.34760734165,-2.5,3.6756979715293414,27.60576367498146,3,CC charge,2
72281.34760734165,-2.5,3.676532146040055,27.605274702094334,3,CC charge,2
72287.34760734165,-2.5,3.677364152892054,27.60477928573397,3,CC charge,2
72293.34760734165,-2.5,3.678193954892326,27.60427742590059,3,CC charge,2
72299.34760734165,-2.5,3.67902151735716,27.603769122593977,3,CC charge,2
72305.34760734165,-2.5,3.679846808114705,27.603254375814178,3,CC charge,2
72311.34760734165,-2.5,3.680669797504424,27.60273318556125,3,CC charge,2
72317.34760734165,-2.5,3.6814904583733834,27.6022055518352,3,CC charge,2
72323.34760734165,-2.5,3.6823087660695215,27.601671474635964,3,CC charge,2
72329.34760734165,-2.5,3.6831246995079137,27.601136980182616,3,CC charge,2
72335.34760734165,-2.5,3.683938239568801,27.600604613117753,3,CC charge,2
72341.34760734165,-2.5,3.68474936788967,27.60006759630727,3,CC charge,2
72347.34760734165,-2.5,3.685558069737579,27.59952597318994,3,CC charge,2
72353.34760734165,-2.5,3.6863643328062303,27.598979787204257,3,CC charge,2
72359.34760734165,-2.5,3.687168147193015,27.598429081788936,3,CC charge,2
72365.34760734165,-2.5,3.6879695053736543,27.59787390038264,3,CC charge,2
72371.34760734165,-2.5,3.6887684021745746,27.597314286424023,3,CC charge,2
72377.34760734165,-2.5,3.689564834743095,27.59675028335164,3,CC charge,2
72383.34760734165,-2.5,3.690358802515567,27.596181934604203,3,CC charge,2
72389.34760734165,-2.5,3.691150307183529,27.595609283620377,3,CC charge,2
72395.34760734165,-2.5,3.69193935265799,27.59503237383876,3,CC charge,2
72401.34760734165,-2.5,3.692725945032008,27.59445124869802,3,CC charge,2
72407.34760734165,-2.5,3.693510092541558,27.59386595163676,3,CC charge,2
72413.34760734165,-2.5,3.6942918055249,27.59327652609369,3,CC charge,2
72419.34760734165,-2.5,3.695071096380493,27.59268301550742,3,CC charge,2
72425.34760734165,-2.5,3.6958479795235655,27.59208546331655,3,CC charge,2
72431.34760734165,-2.5,3.6966224713414575,27.5914839129598,3,CC charge,2
72437.34760734165,-2.5,3.697394590147819,27.590878407875778,3,CC charge,2
72443.34760734165,-2.5,3.698164356135772,27.59026899150308,3,CC charge,2
72449.34760734165,-2.5,3.698931791330144,27.589655707280485,3,CC charge,2
72455.34760734165,-2.5,3.699696919538809,27.58903859864648,3,CC charge,2
72461.34760734165,-2.5,3.700459766303324,27.58841770903979,3,CC charge,2
72467.34760734165,-2.5,3.701220358848877,27.587793081899065,3,CC charge,2
72473.34760734165,-2.5,3.701978726033603,27.587164760662972,3,CC charge,2
72479.34760734165,-2.5,3.7027348982974897,27.58653278877011,3,CC charge,2
72485.34760734165,-2.5,3.7034889076107738,27.585897209659095,3,CC charge,2
72491.34760734165,-2.5,3.704240787422058,27.585258066768574,3,CC charge,2
72497.34760734165,-2.5,3.7049905726071266,27.584615539023332,3,CC charge,2
72503.34760734165,-2.5,3.705738299426449,27.583970366295205,3,CC charge,2
72509.34760734165,-2.5,3.7064840054645263,27.58332254819152,3,CC charge,2
72515.34760734165,-2.5,3.707227729576798,27.58267219934885,3,CC charge,2
72521.34760734165,-2.5,3.7079695110861626,27.582017804093937,3,CC charge,2
72527.34760734165,-2.5,3.708709391867336,27.581361120441898,3,CC charge,2
72533.34760734165,-2.5,3.709447414611478,27.580702941285153,3,CC charge,2
72539.34760734165,-2.5,3.710183622408721,27.580042992322888,3,CC charge,2
72545.34760734165,-2.5,3.710918058686296,27.579380437444797,3,CC charge,2
72551.34760734165,-2.5,3.7116507697756025,27.57871612119203,3,CC charge,2
72557.34760734165,-2.5,3.712381801939862,27.57805004356453,3,CC charge,2
72563.34760734165,-2.5,3.7131112022939448,27.577382204562184,3,CC charge,2
72569.34760734165,-2.5,3.7138390187535864,27.576712604185047,3,CC charge,2
72575.34760734165,-2.5,3.714565299984962,27.576041242433178,3,CC charge,2
72581.34760734165,-2.5,3.7152900953547623,27.575368119306574,3,CC charge,2
72587.34760734165,-2.5,3.71601345488069,27.574693234805125,3,CC charge,2
72593.34760734165,-2.5,3.716735428378891,27.5740176282099,3,CC charge,2
72599.34760734165,-2.5,3.71745606533202,27.573343512522,3,CC charge,2
72605.34760734165,-2.5,3.7181754196451,27.57266802920293,3,CC charge,2
72611.34760734165,-2.5,3.718893543460299,27.571991178252745,3,CC charge,2
72617.34760734165,-2.5,3.719610489331263,27.571312959671214,3,CC charge,2
72623.34760734165,-2.5,3.720326310176918,27.570633373458577,3,CC charge,2
72629.34760734165,-2.5,3.721041059235834,27.569952419614708,3,CC charge,2
72635.34760734165,-2.5,3.7217547900212176,27.56927009813961,3,CC charge,2
72641.34760734165,-2.5,3.722467556276491,27.568586409033287,3,CC charge,2
72647.34760734165,-2.5,3.7231794119315538,27.56790135229585,3,CC charge,2
72653.34760734165,-2.5,3.7238904110595743,27.567214927927125,3,CC charge,2
72659.34760734165,-2.5,3.724600607834556,27.56652713592723,3,CC charge,2
72665.34760734165,-2.5,3.725310056489389,27.565837976296052,3,CC charge,2
72671.34760734165,-2.5,3.72601881127464,27.56514744903376,3,CC charge,2
72677.34760734165,-2.5,3.726726926417923,27.56445555414018,3,CC charge,2
72683.34760734165,-2.5,3.727434456083947,27.563762291615433,3,CC charge,2
72689.34760734165,-2.5,3.728141454335147,27.563067661459513,3,CC charge,2
72695.34760734165,-2.5,3.7288479750929895,27.56237166367231,3,CC charge,2
72701.34760734165,-2.5,3.7295540720998694,27.56167429825399,3,CC charge,2
72707.34760734165,-2.5,3.7302597988816495,27.560975565204444,3,CC charge,2
72713.34760734165,-2.5,3.730965208710801,27.560275464523613,3,CC charge,2
72719.34760734165,-2.5,3.731670347669476,27.55958846129306,3,CC charge,2
72725.34760734165,-2.5,3.732375274880958,27.5589013418911,3,CC charge,2
72731.34760734165,-2.5,3.733080042851665,27.558213704337504,3,CC charge,2
72737.34760734165,-2.5,3.7337847034994938,27.557525548632498,3,CC charge,2
72743.34760734165,-2.5,3.7344893083138433,27.55683687477591,3,CC charge,2
72749.34760734165,-2.5,3.7351939083223455,27.556147682767744,3,CC charge,2
72755.34760734165,-2.5,3.735898554058158,27.55545797260811,3,CC charge,2
72761.34760734165,-2.5,3.736603295527832,27.554767744296953,3,CC charge,2
72767.34760734165,-2.5,3.7373081821796985,27.554076997834272,3,CC charge,2
72773.34760734165,-2.5,3.7380132628729066,27.553385733219955,3,CC charge,2
72779.34760734165,-2.5,3.73871858584691,27.552693950454227,3,CC charge,2
72785.34760734165,-2.5,3.739424198691575,27.55200164953692,3,CC charge,2
72791.34760734165,-2.5,3.740130148317814,27.55130883046803,3,CC charge,2
72797.34760734165,-2.5,3.74083648092872,27.55061549324762,3,CC charge,2
72803.34760734165,-2.5,3.7415432419913066,27.54992163787574,3,CC charge,2
72809.34760734165,-2.5,3.74225047620874,27.54922726435228,3,CC charge,2
72815.34760734165,-2.5,3.7429582274930886,27.5485323726773,3,CC charge,2
72821.34760734165,-2.5,3.7436665389386703,27.547836962850734,3,CC charge,2
72827.34760734165,-2.5,3.744375452795861,27.54714103487271,3,CC charge,2
72833.34760734165,-2.5,3.745085010445458,27.546444588743157,3,CC charge,2
72839.34760734165,-2.5,3.7457952523736178,27.545747624461967,3,CC charge,2
72845.34760734165,-2.5,3.746506218147254,27.54505014202931,3,CC charge,2
72851.34760734165,-2.5,3.747217946390035,27.54435214144513,3,CC charge,2
72857.34760734165,-2.5,3.747930474758893,27.543653622709428,3,CC charge,2
72863.34760734165,-2.5,3.748643839921092,27.542954585822145,3,CC charge,2
72869.34760734165,-2.5,3.749358077531823,27.542255030783338,3,CC charge,2
72875.34760734165,-2.5,3.750073222212403,27.541554957593007,3,CC charge,2
72881.34760734165,-2.5,3.750789307528971,27.540854366251153,3,CC charge,2
72887.34760734165,-2.5,3.7515063659718098,27.54015325675772,3,CC charge,2
72893.34760734165,-2.5,3.7522244289352287,27.53945162911282,3,CC charge,2
72899.34760734165,-2.5,3.7529435266980418,27.538749483316337,3,CC charge,2
72905.34760734165,-2.5,3.753663688404608,27.53804681936839,3,CC charge,2
72911.34760734165,-2.5,3.7543849420465376,27.537343637268805,3,CC charge,2
72917.34760734165,-2.5,3.755107314444986,27.53663993701781,3,CC charge,2
72923.34760734165,-2.5,3.755830826055139,27.535950075778203,3,CC charge,2
72929.34760734165,-2.5,3.75655550583892,27.535261966325777,3,CC charge,2
72935.34760734165,-2.5,3.757281377502615,27.53457429591259,3,CC charge,2
72941.34760734165,-2.5,3.758008463036696,27.533887064538646,3,CC charge,2
72947.34760734165,-2.5,3.75873678318226,27.533200272203946,3,CC charge,2
72953.34760734165,-2.5,3.759466357417274,27.53251391890842,3,CC charge,2
72959.34760734165,-2.5,3.7601972039436142,27.53182800465214,3,CC charge,2
72965.34760734165,-2.5,3.7609293396747865,27.53114252943516,3,CC charge,2
72971.34760734165,-2.5,3.7616627802244182,27.530457493257305,3,CC charge,2
72977.34760734165,-2.5,3.762397539895518,27.529772896118743,3,CC charge,2
72983.34760734165,-2.5,3.76313363167053,27.529088738019425,3,CC charge,2
72989.34760734165,-2.5,3.7638710672021576,27.52840501895929,3,CC charge,2
72995.34760734165,-2.5,3.764609856805071,27.527721738938453,3,CC charge,2
73001.34760734165,-2.5,3.765350009448366,27.527038897956743,3,CC charge,2
73007.34760734165,-2.5,3.766091532748973,27.52635649601433,3,CC charge,2
73013.34760734165,-2.5,3.766834432965841,27.5256745331111,3,CC charge,2
73019.34760734165,-2.5,3.767578714995107,27.524993009247112,3,CC charge,2
73025.34760734165,-2.5,3.768324382366097,27.524311924422364,3,CC charge,2
73031.34760734165,-2.5,3.769071437238275,27.523631278636856,3,CC charge,2
73037.34760734165,-2.5,3.7698198803991625,27.52295107189059,3,CC charge,2
73043.34760734165,-2.5,3.770569711263166,27.522271304183505,3,CC charge,2
73049.34760734165,-2.5,3.771320927871387,27.521591975515665,3,CC charge,2
73055.34760734165,-2.5,3.7720735268924623,27.520913085887116,3,CC charge,2
73061.34760734165,-2.5,3.772827503624314,27.520234635297697,3,CC charge,2
73067.34760734165,-2.5,3.7735828519970216,27.519556623747576,3,CC charge,2
73073.34760734165,-2.5,3.7743395645766182,27.51887905123664,3,CC charge,2
73079.34760734165,-2.5,3.775097632569995,27.51820191776494,3,CC charge,2
73085.34760734165,-2.5,3.7758570458308296,27.517525223332427,3,CC charge,2
73091.34760734165,-2.5,3.776617792866544,27.51684896793921,3,CC charge,2
73097.34760734165,-2.5,3.777379860846372,27.516173151585235,3,CC charge,2
73103.34760734165,-2.5,3.778143235610486,27.515497774270443,3,CC charge,2
73109.34760734165,-2.5,3.778907901680184,27.51482283599489,3,CC charge,2
73115.34760734165,-2.5,3.779673840484479,27.514150406180704,3,CC charge,2
73121.34760734165,-2.5,3.780441035508452,27.51347943549928,3,CC charge,2
73127.34760734165,-2.5,3.781209468616,27.512809418385757,3,CC charge,2
73133.34760734165,-2.5,3.7819791176139153,27.512141157708925,3,CC charge,2
73139.34760734165,-2.5,3.782749956235812,27.51147689101049,3,CC charge,2
73145.34760734165,-2.5,3.7835219664929736,27.510814013524225,3,CC charge,2
73151.34760734165,-2.5,3.784295124063528,27.51015252525025,3,CC charge,2
73157.34760734165,-2.5,3.78506940342682,27.50949242618833,3,CC charge,2
73163.34760734165,-2.5,3.785844777883334,27.508833716338643,3,CC charge,2
73169.34760734165,-2.5,3.786621219575662,27.50817639570107,3,CC charge,2
73175.34760734165,-2.5,3.787398699510548,27.50752046427567,3,CC charge,2
73181.34760734165,-2.5,3.7881771875819616,27.506865922062445,3,CC charge,2
73187.34760734165,-2.5,3.788956652595168,27.50621276906145,3,CC charge,2
73193.34760734165,-2.5,3.789737062291831,27.50556100527257,3,CC charge,2
73199.34760734165,-2.5,3.790518383376076,27.50491063069586,3,CC charge,2
73205.34760734165,-2.5,3.791300581541549,27.50426164533133,3,CC charge,2
73211.34760734165,-2.5,3.792083621499377,27.503614049178964,3,CC charge,2
73217.34760734165,-2.5,3.7928674670070937,27.502967842238775,3,CC charge,2
73223.34760734165,-2.5,3.793652080898423,27.50232302451076,3,CC charge,2
73229.34760734165,-2.5,3.794437424776203,27.50167986140224,3,CC charge,2
73235.34760734165,-2.5,3.7952234486068934,27.5010470910492,3,CC charge,2
73241.34760734165,-2.5,3.7960101235644026,27.50041613464191,3,CC charge,2
73247.34760734165,-2.5,3.796797409102234,27.49978699218036,3,CC charge,2
73253.34760734165,-2.5,3.7975852639114,27.499159663664557,3,CC charge,2
73259.34760734165,-2.5,3.798373645954958,27.498534149094496,3,CC charge,2
73265.34760734165,-2.5,3.799162512503204,27.49791044847018,3,CC charge,2
73271.34760734165,-2.5,3.7999518201695257,27.49728856179172,3,CC charge,2
73277.34760734165,-2.5,3.8007415249468175,27.49666848905889,3,CC charge,2
73283.34760734165,-2.5,3.801531582244475,27.49605023027192,3,CC charge,2
73289.34760734165,-2.5,3.802321946925859,27.49543378543069,3,CC charge,2
73295.34760734165,-2.5,3.803112573346312,27.494819154535207,3,CC charge,2
73301.34760734165,-2.5,3.803903415391453,27.494206337585467,3,CC charge,2
73307.34760734165,-2.5,3.804694426516011,27.493595334581528,3,CC charge,2
73313.34760734165,-2.5,3.805485559782875,27.492986145523275,3,CC charge,2
73319.34760734165,-2.5,3.8062767679024807,27.49237877041088,3,CC charge,2
73325.34760734165,-2.5,3.8070680032724185,27.49177320924423,3,CC charge,2
73331.34760734165,-2.5,3.807859218017244,27.491169462023265,3,CC charge,2
73337.34760734165,-2.5,3.808650364028402,27.4905675287481,3,CC charge,2
73343.34760734165,-2.5,3.8094413930043065,27.48996740941874,3,CC charge,2
73349.34760734165,-2.5,3.810232256490373,27.489369104035063,3,CC charge,2
73355.34760734165,-2.5,3.8110229059191414,27.488772612597188,3,CC charge,2
73361.34760734165,-2.5,3.811813292650267,27.488177935105057,3,CC charge,2
